hv000,hv001,hv005,hv007,wealth_index
GH8,460.0,902058.0,2022.0,0.4238763002535862
GH8,460.0,902058.0,2022.0,-1.2081419367311834
GH8,460.0,902058.0,2022.0,-0.7822419470758869
GH8,460.0,902058.0,2022.0,0.1308812225647763
GH8,461.0,991180.0,2022.0,0.18792924665364139
GH8,461.0,991180.0,2022.0,-1.3672147799951462
GH8,461.0,991180.0,2022.0,-0.44682881894067106
GH8,461.0,991180.0,2022.0,0.12853160700386262
GH8,461.0,991180.0,2022.0,-0.22244189408059697
GH8,461.0,991180.0,2022.0,-0.9217657797843865
GH8,461.0,991180.0,2022.0,0.13784337072663402
GH8,461.0,991180.0,2022.0,-0.016657499125864055
GH8,461.0,991180.0,2022.0,0.3373461601215835
GH8,461.0,991180.0,2022.0,-0.8223396533496268
GH8,461.0,991180.0,2022.0,-0.9379635761398561
GH8,461.0,991180.0,2022.0,-1.3535589986219128
GH8,461.0,991180.0,2022.0,1.4159184591531544
GH8,461.0,991180.0,2022.0,-0.17342207970910017
GH8,461.0,991180.0,2022.0,-1.1492621735979933
GH8,461.0,991180.0,2022.0,-1.2484533438019436
GH8,461.0,991180.0,2022.0,-1.3154523989301106
GH8,461.0,991180.0,2022.0,-0.4517861452583625
GH8,461.0,991180.0,2022.0,-0.8289629274610035
GH8,461.0,991180.0,2022.0,-1.6735555723327225
GH8,461.0,991180.0,2022.0,-1.3649761576684594
GH8,461.0,991180.0,2022.0,-1.3180384168654742
GH8,461.0,991180.0,2022.0,-0.45851381913138634
GH8,461.0,991180.0,2022.0,-1.2846472220890148
GH8,461.0,991180.0,2022.0,-1.1267642582128756
GH8,461.0,991180.0,2022.0,-0.3632598520274918
GH8,461.0,991180.0,2022.0,-1.5054056772707338
GH8,461.0,991180.0,2022.0,-0.8581790316703274
GH8,462.0,858008.0,2022.0,0.8117032624591879
GH8,462.0,858008.0,2022.0,0.6125798855196009
GH8,462.0,858008.0,2022.0,1.03898927851169
GH8,462.0,858008.0,2022.0,1.7315109473759125
GH8,462.0,858008.0,2022.0,1.2378231186870978
GH8,462.0,858008.0,2022.0,1.319209888571703
GH8,462.0,858008.0,2022.0,1.9266104985378585
GH8,462.0,858008.0,2022.0,0.8792846279652636
GH8,462.0,858008.0,2022.0,0.5372227407512046
GH8,462.0,858008.0,2022.0,1.326371260396508
GH8,462.0,858008.0,2022.0,0.7428704916455974
GH8,462.0,858008.0,2022.0,1.5404966640486724
GH8,462.0,858008.0,2022.0,0.8427746443213372
GH8,462.0,858008.0,2022.0,1.694239663568266
GH8,462.0,858008.0,2022.0,0.9475843967197563
GH8,462.0,858008.0,2022.0,1.3360870366384106
GH8,462.0,858008.0,2022.0,1.0597515881745034
GH8,462.0,858008.0,2022.0,1.0429390388218849
GH8,462.0,858008.0,2022.0,0.9153893802227777
GH8,462.0,858008.0,2022.0,1.319331924204565
GH8,462.0,858008.0,2022.0,1.028110648682795
GH8,462.0,858008.0,2022.0,1.6357584268499072
GH8,462.0,858008.0,2022.0,1.3139293192403387
GH8,462.0,858008.0,2022.0,0.9597284128783617
GH8,462.0,858008.0,2022.0,0.7383588633574907
GH8,462.0,858008.0,2022.0,1.1662065329681701
GH8,462.0,858008.0,2022.0,1.2279659400118883
GH8,462.0,858008.0,2022.0,1.1076068094203178
GH8,462.0,858008.0,2022.0,1.134115082955529
GH8,462.0,858008.0,2022.0,1.1858977830331219
GH8,463.0,1184231.0,2022.0,1.1290737089415033
GH8,463.0,1184231.0,2022.0,0.9407393773202064
GH8,463.0,1184231.0,2022.0,0.7835665248012855
GH8,463.0,1184231.0,2022.0,0.8240305109136113
GH8,463.0,1184231.0,2022.0,1.2056376590774762
GH8,463.0,1184231.0,2022.0,0.8011268402966066
GH8,463.0,1184231.0,2022.0,1.8211157348270306
GH8,463.0,1184231.0,2022.0,0.7374633481085539
GH8,463.0,1184231.0,2022.0,0.7598429285426591
GH8,463.0,1184231.0,2022.0,0.45740136823155003
GH8,463.0,1184231.0,2022.0,0.5057527967966978
GH8,463.0,1184231.0,2022.0,1.6521772982876186
GH8,463.0,1184231.0,2022.0,1.282728072375881
GH8,463.0,1184231.0,2022.0,0.6257871266058691
GH8,463.0,1184231.0,2022.0,0.0982330842549561
GH8,463.0,1184231.0,2022.0,0.5994538427447721
GH8,463.0,1184231.0,2022.0,2.2614126895860664
GH8,463.0,1184231.0,2022.0,0.5140537912422999
GH8,463.0,1184231.0,2022.0,0.4167349422368888
GH8,463.0,1184231.0,2022.0,1.566484279939776
GH8,463.0,1184231.0,2022.0,0.5681418238394788
GH8,463.0,1184231.0,2022.0,1.3204714330024123
GH8,463.0,1184231.0,2022.0,0.7378278166081083
GH8,463.0,1184231.0,2022.0,1.480671479800509
GH8,463.0,1184231.0,2022.0,1.3499421846610755
GH8,463.0,1184231.0,2022.0,1.2006439035022143
GH8,463.0,1184231.0,2022.0,0.8201013473591916
GH8,463.0,1184231.0,2022.0,0.5225699546930797
GH8,463.0,1184231.0,2022.0,0.5887753590322448
GH8,463.0,1184231.0,2022.0,1.367506284358678
GH8,464.0,587278.0,2022.0,-1.6679279309499342
GH8,464.0,587278.0,2022.0,0.704005037797483
GH8,464.0,587278.0,2022.0,-0.19113969845245382
GH8,464.0,587278.0,2022.0,1.6567383920172631
GH8,464.0,587278.0,2022.0,0.12456020954743688
GH8,464.0,587278.0,2022.0,-0.09631594298191307
GH8,464.0,587278.0,2022.0,-0.12591544436732605
GH8,464.0,587278.0,2022.0,0.4716869190310545
GH8,464.0,587278.0,2022.0,-1.0416453650020665
GH8,464.0,587278.0,2022.0,0.7312834613432869
GH8,464.0,587278.0,2022.0,-0.2318091982667032
GH8,464.0,587278.0,2022.0,0.07464004930947019
GH8,464.0,587278.0,2022.0,1.3098330288180406
GH8,464.0,587278.0,2022.0,1.18646274215185
GH8,464.0,587278.0,2022.0,0.05940973184848823
GH8,464.0,587278.0,2022.0,0.6322330432332296
GH8,464.0,587278.0,2022.0,0.6056216569779101
GH8,464.0,587278.0,2022.0,0.7618451087092586
GH8,464.0,587278.0,2022.0,0.5612748438285604
GH8,464.0,587278.0,2022.0,0.8025995922122126
GH8,464.0,587278.0,2022.0,0.7127491233672206
GH8,464.0,587278.0,2022.0,0.9491727267515457
GH8,464.0,587278.0,2022.0,0.057460990135668466
GH8,464.0,587278.0,2022.0,0.7193202524131792
GH8,464.0,587278.0,2022.0,0.5753847445620812
GH8,464.0,587278.0,2022.0,1.1849824070987067
GH8,464.0,587278.0,2022.0,0.3808997343318486
GH8,464.0,587278.0,2022.0,0.882606862989814
GH8,464.0,587278.0,2022.0,0.7157408397477314
GH8,464.0,587278.0,2022.0,-0.2809004250369918
GH8,465.0,990908.0,2022.0,0.24872100345857268
GH8,465.0,990908.0,2022.0,0.9665798692883512
GH8,465.0,990908.0,2022.0,1.0491202898089533
GH8,465.0,990908.0,2022.0,0.7319463827847954
GH8,465.0,990908.0,2022.0,1.1510132591015099
GH8,465.0,990908.0,2022.0,1.3330702218647803
GH8,465.0,990908.0,2022.0,0.8139859986358167
GH8,465.0,990908.0,2022.0,0.9577946699884955
GH8,465.0,990908.0,2022.0,1.3495838488504377
GH8,465.0,990908.0,2022.0,0.40997737216508867
GH8,465.0,990908.0,2022.0,1.130722507647895
GH8,465.0,990908.0,2022.0,1.387466875602178
GH8,465.0,990908.0,2022.0,1.2986199249768415
GH8,465.0,990908.0,2022.0,1.1641458506299147
GH8,465.0,990908.0,2022.0,1.9719619445730594
GH8,465.0,990908.0,2022.0,0.4745635271438563
GH8,465.0,990908.0,2022.0,1.519945661639956
GH8,465.0,990908.0,2022.0,0.9736335245961052
GH8,465.0,990908.0,2022.0,1.8650618294167638
GH8,465.0,990908.0,2022.0,0.3980785421033132
GH8,465.0,990908.0,2022.0,1.0740784346485495
GH8,465.0,990908.0,2022.0,0.5513169995294923
GH8,465.0,990908.0,2022.0,1.6963589931911336
GH8,465.0,990908.0,2022.0,0.8611130540226879
GH8,465.0,990908.0,2022.0,1.1229916405035558
GH8,465.0,990908.0,2022.0,1.3666858462386817
GH8,465.0,990908.0,2022.0,0.9071345685815903
GH8,465.0,990908.0,2022.0,1.1174369760178156
GH8,465.0,990908.0,2022.0,0.992138530204504
GH8,466.0,1030971.0,2022.0,0.7448638206303275
GH8,466.0,1030971.0,2022.0,1.0715660760360703
GH8,466.0,1030971.0,2022.0,1.1488955769069102
GH8,466.0,1030971.0,2022.0,1.310779080771502
GH8,466.0,1030971.0,2022.0,0.6338555070562948
GH8,466.0,1030971.0,2022.0,0.7172277046597504
GH8,466.0,1030971.0,2022.0,1.3788712355195978
GH8,466.0,1030971.0,2022.0,0.008993349268648136
GH8,466.0,1030971.0,2022.0,0.865679364025291
GH8,466.0,1030971.0,2022.0,0.7771974536950172
GH8,466.0,1030971.0,2022.0,1.048984157292216
GH8,466.0,1030971.0,2022.0,0.6771787497839131
GH8,466.0,1030971.0,2022.0,0.47642844268613527
GH8,466.0,1030971.0,2022.0,0.3475734507207389
GH8,466.0,1030971.0,2022.0,1.3055680275467738
GH8,466.0,1030971.0,2022.0,-0.15743301426735898
GH8,466.0,1030971.0,2022.0,1.047598697151441
GH8,466.0,1030971.0,2022.0,0.41167121337801765
GH8,466.0,1030971.0,2022.0,0.7957657327684563
GH8,466.0,1030971.0,2022.0,0.696121891530582
GH8,466.0,1030971.0,2022.0,-0.00767242195725365
GH8,466.0,1030971.0,2022.0,1.8102139279195761
GH8,466.0,1030971.0,2022.0,-0.5313045785899975
GH8,466.0,1030971.0,2022.0,0.9389801636555866
GH8,466.0,1030971.0,2022.0,1.3956370979224562
GH8,466.0,1030971.0,2022.0,0.7910433336868562
GH8,466.0,1030971.0,2022.0,0.17664090193743615
GH8,466.0,1030971.0,2022.0,-0.24113417418758226
GH8,466.0,1030971.0,2022.0,0.8167012272626563
GH8,467.0,810870.0,2022.0,1.2192462282732994
GH8,467.0,810870.0,2022.0,0.8293939630745772
GH8,467.0,810870.0,2022.0,0.5533107793111686
GH8,467.0,810870.0,2022.0,1.4061959964733535
GH8,467.0,810870.0,2022.0,0.899281919685348
GH8,467.0,810870.0,2022.0,1.7581799488798167
GH8,467.0,810870.0,2022.0,0.741296613503753
GH8,467.0,810870.0,2022.0,0.5517683851546147
GH8,467.0,810870.0,2022.0,1.3795879427155187
GH8,467.0,810870.0,2022.0,0.6535366921673889
GH8,467.0,810870.0,2022.0,0.8791872617876961
GH8,467.0,810870.0,2022.0,1.1873766860659098
GH8,467.0,810870.0,2022.0,1.6564927461327092
GH8,467.0,810870.0,2022.0,1.040141220292594
GH8,467.0,810870.0,2022.0,0.4844557347621975
GH8,467.0,810870.0,2022.0,1.5959936541260744
GH8,467.0,810870.0,2022.0,1.4988004754192927
GH8,467.0,810870.0,2022.0,1.4864396244476592
GH8,467.0,810870.0,2022.0,0.4904847962365516
GH8,467.0,810870.0,2022.0,0.04305545193586699
GH8,467.0,810870.0,2022.0,1.2873213984110223
GH8,467.0,810870.0,2022.0,1.3984482622363386
GH8,467.0,810870.0,2022.0,0.46540428429930913
GH8,467.0,810870.0,2022.0,1.5238686634594658
GH8,467.0,810870.0,2022.0,0.6147412491626274
GH8,467.0,810870.0,2022.0,1.292995040464115
GH8,467.0,810870.0,2022.0,0.8006502412881096
GH8,467.0,810870.0,2022.0,1.5654811630917815
GH8,468.0,636194.0,2022.0,5.006259592219516
GH8,468.0,636194.0,2022.0,1.118721557475412
GH8,468.0,636194.0,2022.0,1.2162903843341688
GH8,468.0,636194.0,2022.0,1.6137059785568058
GH8,468.0,636194.0,2022.0,0.8562830024051151
GH8,468.0,636194.0,2022.0,1.1611187712203301
GH8,468.0,636194.0,2022.0,1.174401752067647
GH8,468.0,636194.0,2022.0,1.6503944950377538
GH8,468.0,636194.0,2022.0,1.775828169775568
GH8,468.0,636194.0,2022.0,1.5478236262624299
GH8,468.0,636194.0,2022.0,1.5924182251537378
GH8,468.0,636194.0,2022.0,1.4210511684319254
GH8,468.0,636194.0,2022.0,2.2656501302798477
GH8,468.0,636194.0,2022.0,1.6389221832851948
GH8,468.0,636194.0,2022.0,1.0310157991090756
GH8,468.0,636194.0,2022.0,0.9143506004801453
GH8,468.0,636194.0,2022.0,1.237302481196529
GH8,468.0,636194.0,2022.0,47.93019074337921
GH8,468.0,636194.0,2022.0,1.2308731758095932
GH8,468.0,636194.0,2022.0,0.8367225922495755
GH8,468.0,636194.0,2022.0,1.270234631037345
GH8,468.0,636194.0,2022.0,1.550877665652684
GH8,468.0,636194.0,2022.0,0.8650102053870868
GH8,468.0,636194.0,2022.0,0.9255991465551188
GH8,468.0,636194.0,2022.0,0.9204445011907516
GH8,468.0,636194.0,2022.0,0.8513219714235772
GH8,468.0,636194.0,2022.0,1.6824367334034083
GH8,468.0,636194.0,2022.0,1.0384444586519541
GH8,468.0,636194.0,2022.0,1.1099143911431424
GH8,469.0,964024.0,2022.0,0.08538130403655605
GH8,469.0,964024.0,2022.0,1.4356723329841035
GH8,469.0,964024.0,2022.0,0.9088656112262984
GH8,469.0,964024.0,2022.0,0.8666021170390484
GH8,469.0,964024.0,2022.0,1.2784933410682655
GH8,469.0,964024.0,2022.0,0.6634030836526097
GH8,469.0,964024.0,2022.0,0.9417959502850384
GH8,469.0,964024.0,2022.0,1.0404762703496528
GH8,469.0,964024.0,2022.0,2.6429715518986927
GH8,469.0,964024.0,2022.0,1.1962298478102342
GH8,469.0,964024.0,2022.0,-0.05921540158714815
GH8,469.0,964024.0,2022.0,1.2190099690138967
GH8,469.0,964024.0,2022.0,0.9339548681405553
GH8,469.0,964024.0,2022.0,0.9311050613675248
GH8,469.0,964024.0,2022.0,0.3506944101619737
GH8,469.0,964024.0,2022.0,-1.0216555205207904
GH8,469.0,964024.0,2022.0,-0.19647845637042852
GH8,469.0,964024.0,2022.0,0.47758459088294924
GH8,469.0,964024.0,2022.0,0.5384295807002467
GH8,469.0,964024.0,2022.0,0.34622642674610987
GH8,469.0,964024.0,2022.0,-0.8122831686630683
GH8,469.0,964024.0,2022.0,-0.4126997036551063
GH8,469.0,964024.0,2022.0,0.9034258011086944
GH8,469.0,964024.0,2022.0,0.05530093488959269
GH8,469.0,964024.0,2022.0,0.6046879159812396
GH8,469.0,964024.0,2022.0,1.0854972312537619
GH8,469.0,964024.0,2022.0,1.337471301679946
GH8,469.0,964024.0,2022.0,2.127913931786821
GH8,469.0,964024.0,2022.0,1.2074612279584382
GH8,469.0,964024.0,2022.0,1.5416337734124448
GH8,470.0,794452.0,2022.0,1.5900382813497225
GH8,470.0,794452.0,2022.0,1.7412163723606697
GH8,470.0,794452.0,2022.0,1.5542661974243286
GH8,470.0,794452.0,2022.0,0.9886442377959326
GH8,470.0,794452.0,2022.0,1.5938053229502875
GH8,470.0,794452.0,2022.0,0.7667882223594865
GH8,470.0,794452.0,2022.0,1.9743043135533092
GH8,470.0,794452.0,2022.0,1.5605576557761678
GH8,470.0,794452.0,2022.0,1.4721225620427885
GH8,470.0,794452.0,2022.0,0.8142945634668973
GH8,470.0,794452.0,2022.0,1.0938775142766701
GH8,470.0,794452.0,2022.0,2.1380638620946106
GH8,470.0,794452.0,2022.0,1.2167644029347506
GH8,470.0,794452.0,2022.0,1.981760651662803
GH8,470.0,794452.0,2022.0,1.7155979866379156
GH8,470.0,794452.0,2022.0,3.349076242258625
GH8,470.0,794452.0,2022.0,1.7316151310458001
GH8,470.0,794452.0,2022.0,1.3299386522601842
GH8,470.0,794452.0,2022.0,1.0266928119755614
GH8,470.0,794452.0,2022.0,1.3709926502846728
GH8,470.0,794452.0,2022.0,1.8008633410993131
GH8,470.0,794452.0,2022.0,1.3925914399400274
GH8,470.0,794452.0,2022.0,1.6761580787375063
GH8,470.0,794452.0,2022.0,1.072005165263897
GH8,470.0,794452.0,2022.0,3.4195069669992373
GH8,470.0,794452.0,2022.0,1.8741557620290021
GH8,470.0,794452.0,2022.0,2.1068185457041104
GH8,471.0,594839.0,2022.0,1.3220257803075073
GH8,471.0,594839.0,2022.0,1.6206812724447275
GH8,471.0,594839.0,2022.0,1.352137095304168
GH8,471.0,594839.0,2022.0,3.4012755121916913
GH8,471.0,594839.0,2022.0,2.272651456847778
GH8,471.0,594839.0,2022.0,2.085773449038571
GH8,471.0,594839.0,2022.0,2.6531098601797765
GH8,471.0,594839.0,2022.0,10.320596170826454
GH8,471.0,594839.0,2022.0,0.3175340768429824
GH8,471.0,594839.0,2022.0,1.5307532791060188
GH8,471.0,594839.0,2022.0,1.3079732680147402
GH8,471.0,594839.0,2022.0,1.17477532741546
GH8,471.0,594839.0,2022.0,2.106461633680151
GH8,471.0,594839.0,2022.0,0.8218743151965762
GH8,471.0,594839.0,2022.0,1.1743181274079562
GH8,471.0,594839.0,2022.0,1.4757632621198264
GH8,471.0,594839.0,2022.0,2.414583395686208
GH8,471.0,594839.0,2022.0,1.8368495552441786
GH8,471.0,594839.0,2022.0,2.725711830746281
GH8,471.0,594839.0,2022.0,1.0856185257471507
GH8,471.0,594839.0,2022.0,1.13842246681805
GH8,471.0,594839.0,2022.0,1.15321024112678
GH8,471.0,594839.0,2022.0,1.6142935575749928
GH8,471.0,594839.0,2022.0,1.354545871041258
GH8,471.0,594839.0,2022.0,1.173309521690415
GH8,472.0,85763.0,2022.0,0.8190059755981842
GH8,472.0,85763.0,2022.0,1.2689810129403465
GH8,472.0,85763.0,2022.0,0.8986561928316907
GH8,472.0,85763.0,2022.0,2.1414070100027836
GH8,472.0,85763.0,2022.0,3.7802174225286507
GH8,472.0,85763.0,2022.0,2.6383848721492815
GH8,472.0,85763.0,2022.0,1.603614836200827
GH8,472.0,85763.0,2022.0,1.7372719006978372
GH8,472.0,85763.0,2022.0,-1.03588185734331
GH8,472.0,85763.0,2022.0,0.8594110984499097
GH8,472.0,85763.0,2022.0,1.836858660963164
GH8,472.0,85763.0,2022.0,1.9809611811654215
GH8,472.0,85763.0,2022.0,4.43046964005911
GH8,472.0,85763.0,2022.0,2.391213533547462
GH8,472.0,85763.0,2022.0,2.8745834938569113
GH8,472.0,85763.0,2022.0,1.8547120656958445
GH8,472.0,85763.0,2022.0,1.426304976498355
GH8,472.0,85763.0,2022.0,-0.2374838342827526
GH8,472.0,85763.0,2022.0,1.6434084044111652
GH8,472.0,85763.0,2022.0,1.8740041476652896
GH8,472.0,85763.0,2022.0,0.9060660399655983
GH8,472.0,85763.0,2022.0,0.6848506135365954
GH8,472.0,85763.0,2022.0,-0.09895003387459272
GH8,472.0,85763.0,2022.0,1.938645611695079
GH8,472.0,85763.0,2022.0,2.289848509635962
GH8,472.0,85763.0,2022.0,0.9237927791724889
GH8,472.0,85763.0,2022.0,1.1745421557521958
GH8,472.0,85763.0,2022.0,1.2388268410464371
GH8,472.0,85763.0,2022.0,1.5052677173501106
GH8,472.0,85763.0,2022.0,1.4586889696040586
GH8,473.0,161475.0,2022.0,0.809405842815191
GH8,473.0,161475.0,2022.0,0.6814597025851912
GH8,473.0,161475.0,2022.0,0.6881311753133931
GH8,473.0,161475.0,2022.0,0.556120671240249
GH8,473.0,161475.0,2022.0,-0.13960614238897162
GH8,473.0,161475.0,2022.0,0.4546036218799234
GH8,473.0,161475.0,2022.0,0.49686775699575075
GH8,473.0,161475.0,2022.0,0.40202588569041964
GH8,473.0,161475.0,2022.0,0.2856256077352575
GH8,473.0,161475.0,2022.0,0.4678170336676093
GH8,473.0,161475.0,2022.0,0.39827858278214273
GH8,473.0,161475.0,2022.0,0.5269086084250773
GH8,473.0,161475.0,2022.0,0.6187436398433969
GH8,473.0,161475.0,2022.0,0.6454924735642649
GH8,473.0,161475.0,2022.0,-0.24983368094603078
GH8,473.0,161475.0,2022.0,0.8360977537621099
GH8,473.0,161475.0,2022.0,0.7471986148380848
GH8,473.0,161475.0,2022.0,1.3530896225909703
GH8,473.0,161475.0,2022.0,0.9534612953738308
GH8,473.0,161475.0,2022.0,0.012567771439530013
GH8,473.0,161475.0,2022.0,0.421713123094491
GH8,473.0,161475.0,2022.0,1.494470855919554
GH8,473.0,161475.0,2022.0,-0.0031525193659492183
GH8,473.0,161475.0,2022.0,-0.007880996161354228
GH8,473.0,161475.0,2022.0,0.7402258588612284
GH8,473.0,161475.0,2022.0,0.5022407247168356
GH8,473.0,161475.0,2022.0,1.0922282895835915
GH8,473.0,161475.0,2022.0,0.9225951346971374
GH8,473.0,161475.0,2022.0,-1.0595167256193336
GH8,473.0,161475.0,2022.0,-0.7721975014961825
GH8,474.0,221106.0,2022.0,0.23529104374145804
GH8,474.0,221106.0,2022.0,1.0480631966315568
GH8,474.0,221106.0,2022.0,0.7291552781392157
GH8,474.0,221106.0,2022.0,1.1718913296527362
GH8,474.0,221106.0,2022.0,0.34353192298860125
GH8,474.0,221106.0,2022.0,0.268049815200985
GH8,474.0,221106.0,2022.0,0.7145622005166852
GH8,474.0,221106.0,2022.0,0.5170951227268016
GH8,474.0,221106.0,2022.0,0.40666104237739154
GH8,474.0,221106.0,2022.0,0.46689169371104106
GH8,474.0,221106.0,2022.0,-1.3526622687875505
GH8,474.0,221106.0,2022.0,0.027307866921242104
GH8,474.0,221106.0,2022.0,0.16929730725594785
GH8,474.0,221106.0,2022.0,0.5594826305904808
GH8,474.0,221106.0,2022.0,-0.07616859411514443
GH8,474.0,221106.0,2022.0,0.8583016468358653
GH8,474.0,221106.0,2022.0,0.7160995850970622
GH8,474.0,221106.0,2022.0,0.687535748563949
GH8,474.0,221106.0,2022.0,0.03126849413428215
GH8,474.0,221106.0,2022.0,0.7815448062445688
GH8,474.0,221106.0,2022.0,0.3600557609542429
GH8,474.0,221106.0,2022.0,-0.3031317515425164
GH8,474.0,221106.0,2022.0,1.38542384763035
GH8,474.0,221106.0,2022.0,-0.08234552090903824
GH8,474.0,221106.0,2022.0,1.3359291973482665
GH8,474.0,221106.0,2022.0,1.0738082717607327
GH8,474.0,221106.0,2022.0,1.5765099542218646
GH8,474.0,221106.0,2022.0,0.6185435750042418
GH8,474.0,221106.0,2022.0,0.04987445507825723
GH8,475.0,146718.0,2022.0,0.6286534721917975
GH8,475.0,146718.0,2022.0,1.079086884827964
GH8,475.0,146718.0,2022.0,1.6799343630517782
GH8,475.0,146718.0,2022.0,1.9777049371701376
GH8,475.0,146718.0,2022.0,0.482268428386987
GH8,475.0,146718.0,2022.0,1.4913758362074454
GH8,475.0,146718.0,2022.0,0.4488882311241117
GH8,475.0,146718.0,2022.0,0.6463106181410555
GH8,475.0,146718.0,2022.0,1.0163126210206794
GH8,475.0,146718.0,2022.0,1.4644415600688137
GH8,475.0,146718.0,2022.0,1.3464212852402815
GH8,475.0,146718.0,2022.0,1.7190022278419934
GH8,475.0,146718.0,2022.0,1.3973257034284594
GH8,475.0,146718.0,2022.0,0.9007866634585033
GH8,475.0,146718.0,2022.0,0.7250410860711696
GH8,475.0,146718.0,2022.0,1.9973626867724794
GH8,475.0,146718.0,2022.0,0.6537649057833981
GH8,475.0,146718.0,2022.0,1.4747159720241274
GH8,475.0,146718.0,2022.0,1.6142052788391674
GH8,475.0,146718.0,2022.0,1.3057200878437176
GH8,475.0,146718.0,2022.0,5.187486154348068
GH8,475.0,146718.0,2022.0,1.4585170586846248
GH8,475.0,146718.0,2022.0,1.4290977925080137
GH8,475.0,146718.0,2022.0,1.2880656119666725
GH8,475.0,146718.0,2022.0,0.5708270272521249
GH8,475.0,146718.0,2022.0,1.3361112515294593
GH8,475.0,146718.0,2022.0,1.233475716321329
GH8,475.0,146718.0,2022.0,1.4632358620626582
GH8,475.0,146718.0,2022.0,1.7952907126088422
GH8,476.0,231155.0,2022.0,1.3875100294174942
GH8,476.0,231155.0,2022.0,1.4726904665516567
GH8,476.0,231155.0,2022.0,-0.06643013265719931
GH8,476.0,231155.0,2022.0,1.2443157515143435
GH8,476.0,231155.0,2022.0,1.1218734541101039
GH8,476.0,231155.0,2022.0,1.1413163114449716
GH8,476.0,231155.0,2022.0,0.8026282884380405
GH8,476.0,231155.0,2022.0,1.1788898521165023
GH8,476.0,231155.0,2022.0,0.7386625684950407
GH8,476.0,231155.0,2022.0,0.8526713704040347
GH8,476.0,231155.0,2022.0,0.9224425780876525
GH8,476.0,231155.0,2022.0,1.2972415446248537
GH8,476.0,231155.0,2022.0,1.330957198366245
GH8,476.0,231155.0,2022.0,1.3590983536891756
GH8,476.0,231155.0,2022.0,1.1330942112719473
GH8,476.0,231155.0,2022.0,1.1643598867736005
GH8,476.0,231155.0,2022.0,1.126073982431984
GH8,476.0,231155.0,2022.0,1.3166000300510983
GH8,476.0,231155.0,2022.0,1.1433995334075393
GH8,476.0,231155.0,2022.0,0.7093229298874995
GH8,476.0,231155.0,2022.0,1.3505832550801253
GH8,476.0,231155.0,2022.0,1.2119285738565269
GH8,476.0,231155.0,2022.0,0.4056598300513037
GH8,476.0,231155.0,2022.0,1.605279252454264
GH8,476.0,231155.0,2022.0,1.4062572921518102
GH8,476.0,231155.0,2022.0,0.9862700721370611
GH8,476.0,231155.0,2022.0,0.9584586381221031
GH8,476.0,231155.0,2022.0,1.2822468995103975
GH8,476.0,231155.0,2022.0,0.8028306256193273
GH8,476.0,231155.0,2022.0,0.9087385096548407
GH8,477.0,142319.0,2022.0,0.15979226900741472
GH8,477.0,142319.0,2022.0,0.11410810174542774
GH8,477.0,142319.0,2022.0,-0.39138223064597094
GH8,477.0,142319.0,2022.0,-0.13292649294603703
GH8,477.0,142319.0,2022.0,-0.042340987287806685
GH8,477.0,142319.0,2022.0,0.47237141112659786
GH8,477.0,142319.0,2022.0,-0.022259684491115008
GH8,477.0,142319.0,2022.0,0.037362713453775676
GH8,477.0,142319.0,2022.0,-0.27333569924191525
GH8,477.0,142319.0,2022.0,0.23092115390308038
GH8,477.0,142319.0,2022.0,-0.1444155970356892
GH8,477.0,142319.0,2022.0,0.14576970801195505
GH8,477.0,142319.0,2022.0,-0.6936683352573315
GH8,477.0,142319.0,2022.0,0.06098704537907407
GH8,477.0,142319.0,2022.0,0.59548408872718
GH8,477.0,142319.0,2022.0,0.19522435447760408
GH8,477.0,142319.0,2022.0,0.1634821244069078
GH8,477.0,142319.0,2022.0,0.18467925584033654
GH8,477.0,142319.0,2022.0,-0.034889649660911654
GH8,477.0,142319.0,2022.0,-0.2257876177256161
GH8,477.0,142319.0,2022.0,-0.8126504561144219
GH8,477.0,142319.0,2022.0,0.19044251146424995
GH8,477.0,142319.0,2022.0,-0.035020756884597166
GH8,477.0,142319.0,2022.0,0.08621936719938092
GH8,477.0,142319.0,2022.0,0.13791011405921857
GH8,477.0,142319.0,2022.0,0.1003853827639907
GH8,477.0,142319.0,2022.0,0.17756986506393327
GH8,477.0,142319.0,2022.0,0.2505395454066145
GH8,477.0,142319.0,2022.0,-0.42491302188379876
GH8,477.0,142319.0,2022.0,-0.5506554841426555
GH8,478.0,136419.0,2022.0,-0.7261516135016508
GH8,478.0,136419.0,2022.0,0.16549261026630904
GH8,478.0,136419.0,2022.0,-0.9476567369509518
GH8,478.0,136419.0,2022.0,0.8771022518670797
GH8,478.0,136419.0,2022.0,0.11953883512372042
GH8,478.0,136419.0,2022.0,-0.4004702619071512
GH8,478.0,136419.0,2022.0,-0.2559573807269122
GH8,478.0,136419.0,2022.0,0.1806589698981966
GH8,478.0,136419.0,2022.0,-0.6769404196994471
GH8,478.0,136419.0,2022.0,-0.32907221780904267
GH8,478.0,136419.0,2022.0,-0.7197821474237831
GH8,478.0,136419.0,2022.0,-0.43715472904292607
GH8,478.0,136419.0,2022.0,-1.3880392349947244
GH8,478.0,136419.0,2022.0,0.0693644575982337
GH8,478.0,136419.0,2022.0,-1.501231705659489
GH8,478.0,136419.0,2022.0,-0.15232902577730334
GH8,478.0,136419.0,2022.0,-0.18624575342382796
GH8,478.0,136419.0,2022.0,-1.1312331389560097
